PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ThemeList
0NgqC,2r2rk1/p5pp/2p1Rp1q/3p1R2/1P1P4/P2Q1P2/2P2P1P/6K1 w - - 2 22,d3e3 h6g6 f5g5 g6g5 e3g5 f6g5,1608,77,93,2022,crushing endgame fork long,https://lichess.org/k544m8sb#43,,"['crushing', 'endgame', 'fork', 'long']"
33GUp,8/8/4pp1p/2k2p2/2PN4/8/r2NK1PP/8 w - - 2 39,e2d3 a2d2 d3d2 c5d4,1532,76,91,247,crushing deflection endgame short,https://lichess.org/7JI5KSwW#77,,"['crushing', 'deflection', 'endgame', 'short']"
3vp97,8/1p1k2r1/4p1q1/1pPb3p/3P3P/8/3R1QP1/5RK1 w - - 4 37,f2f8 g6g2 d2g2 g7g2,691,80,89,189,advantage endgame master sacrifice short,https://lichess.org/jvQfvooT#73,,"['advantage', 'endgame', 'master', 'sacrifice', 'short']"
2ylQO,6k1/6bp/3p4/3P1Q2/2p2p2/1qNR1P1P/4B1P1/r1K1R3 w - - 6 30,c1d2 b3b2,1334,77,78,445,mate mateIn1 middlegame oneMove,https://lichess.org/BhfzbVzk#59,,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
3T7Sf,8/8/4p3/4P3/3P1pk1/6r1/3R2K1/8 w - - 4 51,g2h2 f4f3 d4d5 g3h3 h2g1 e6d5 e5e6 g4g3 e6e7 h3h8 e7e8r h8e8,2740,97,92,1160,crushing endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/OgLnkZuU#101,,"['crushing', 'endgame', 'exposedKing', 'quietMove', 'rookEndgame', 'veryLong']"
3jQLW,B1b2r1k/p1p3pp/1p6/8/4p1Pb/1Q6/PPPP4/RNBK4 w - - 0 18,b3h3 c8g4 h3g4 f8f1 d1e2 f1e1,1518,84,73,82,long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/dmihIyOL#35,Nimzowitsch_Defense Nimzowitsch_Defense_Other_variations,"['long', 'mate', 'mateIn3', 'middlegame', 'operaMate', 'sacrifice']"
3VLdR,6k1/4rpp1/7p/p1R5/1p4P1/3B3P/q1P3K1/8 b - - 0 35,b4b3 c5c8 e7e8 c8e8,598,88,100,219,endgame mate mateIn2 pillsburysMate short,https://lichess.org/gLN2xuCS/black#70,,"['endgame', 'mate', 'mateIn2', 'pillsburysMate', 'short']"
23Fbz,4r3/pp6/1k4Np/8/2qp4/Q7/P5PP/5R1K w - - 2 40,g6e5 c4f1,651,81,100,158,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/hi2TLxdL#79,,"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove']"
28j8S,8/4N2k/5p2/2r3p1/8/7p/3p1P1B/3R2K1 w - - 0 35,d1d2 c5c1 d2d1 c1d1,569,89,71,153,endgame mate mateIn2 short,https://lichess.org/G4s5mx3l#69,,"['endgame', 'mate', 'mateIn2', 'short']"
1Z6uj,6k1/2p5/2P4p/p5p1/Pp1P1q2/7K/1P2R1B1/R4N2 w - - 0 34,f1g3 f4h4,992,75,100,246,endgame mate mateIn1 oneMove,https://lichess.org/JcCHeXMK#67,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
4C6cX,6k1/3r1pp1/p2N2p1/1p6/4P3/1Pn4P/P4PP1/3R1K2 w - - 5 38,d1d3 c3e4 d6e4 d7d3,1033,75,69,89,crushing endgame master short,https://lichess.org/zCmr95IL#75,,"['crushing', 'endgame', 'master', 'short']"
2jEDH,3q4/3P1k2/p2Q3p/1p4p1/1P3pP1/P6P/5K2/8 w - - 0 45,f2e2 d8e7 d6e7 f7e7 d7d8b e7d8,1327,79,86,166,crushing endgame long queenEndgame,https://lichess.org/THUdG1hH#89,,"['crushing', 'endgame', 'long', 'queenEndgame']"
1ctfB,7k/6pp/2rb4/2PQp3/3nB3/1P1P3P/P3Pq2/3KR3 w - - 2 30,c5d6 c6c1 d1c1 f2e1 c1b2 e1d2 b2a3 d4c2,2159,78,93,7690,attraction crushing deflection endgame veryLong,https://lichess.org/FnA7b3hA#59,,"['attraction', 'crushing', 'deflection', 'endgame', 'veryLong']"
39nn5,2r1r1k1/2p2p2/p4n1p/1p3qp1/3Ppb2/1PP3BP/P1B1Q1P1/4RRK1 b - - 1 33,f5d5 g3f4 g5f4 f1f4,1419,76,0,450,advantage middlegame short,https://lichess.org/C7yYyoYX/black#66,,"['advantage', 'middlegame', 'short']"
2j8OE,8/8/p7/2K1pkp1/PP5P/7P/8/8 b - - 0 42,g5h4 b4b5 e5e4 c5d4 a6b5 a4b5,2138,79,91,3074,crushing endgame long pawnEndgame,https://lichess.org/6s3Vcw7T/black#84,,"['crushing', 'endgame', 'long', 'pawnEndgame']"
4Fesc,4r1k1/pp3pp1/5b2/7p/7q/2P2Q1N/P4PP1/1R3K2 b - - 0 30,b7b6 b1b4 f6c3 f3c3,1979,147,88,34,advantage endgame short,https://lichess.org/xy868APS/black#60,,"['advantage', 'endgame', 'short']"
06zsb,8/2r1kpp1/p3p2p/8/1p3P2/1Pq3P1/P1P1Q2P/2KR4 w - - 1 28,d1d2 c3a1,1131,82,58,141,endgame mate mateIn1 oneMove,https://lichess.org/es1uJiLA#55,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
1L563,1k3r2/p7/4R1p1/1PpB4/2P1KbP1/P6p/8/8 w - - 0 37,e6g6 h3h2 e4d3 f8d8 d3e2 d8d5,1699,77,95,13452,advancedPawn crushing endgame long,https://lichess.org/pQgPxi0m#73,,"['advancedPawn', 'crushing', 'endgame', 'long']"
4OwQD,r5k1/1ppn2pp/p2p4/3P2q1/5r2/2N1Q2R/PPP5/1K5R b - - 3 24,a8f8 e3e6 f8f7 h3h7 g5h6 h7h6,1892,76,88,106,crushing fork long middlegame,https://lichess.org/SrFCpHiP/black#48,,"['crushing', 'fork', 'long', 'middlegame']"
21AOk,4r1r1/ppk2p1p/2pq1n2/3p1Q2/8/1P2PBP1/P2P1P1P/R3K2R w KQ - 1 20,f3h5 e8e5 f5f4 e5h5,1681,74,89,1466,advantage middlegame short skewer,https://lichess.org/MP9diu1y#39,,"['advantage', 'middlegame', 'short', 'skewer']"
2tva9,2r2rk1/5p2/4p1p1/3pP1Qp/1P1P3P/1q6/1P3RP1/5R1K b - - 0 32,b3b4 f2f7 f8f7 g5g6 f7g7 g6e6,1500,77,95,11618,capturingDefender crushing endgame long sacrifice,https://lichess.org/9749bW8h/black#64,,"['capturingDefender', 'crushing', 'endgame', 'long', 'sacrifice']"
1Rm6F,8/5p2/4pB2/3pPkq1/3P3R/8/6PK/8 b - - 4 40,g5g6 g2g3 g6g8 h4f4 f5g6 f4g4,2008,74,94,5038,crushing endgame long master quietMove,https://lichess.org/eqwog7n8/black#80,,"['crushing', 'endgame', 'long', 'master', 'quietMove']"
4sQf9,6kN/2r3r1/ppnbpp1Q/8/P3p3/1P2P1PP/5PK1/2R5 w - - 10 34,h8g6 g7h7 g6e7 c6e7 h6f6 c7c1,2197,82,91,91,advantage long middlegame,https://lichess.org/bi5pb0fH#67,,"['advantage', 'long', 'middlegame']"
0B0L8,3r2k1/p4Qpp/1p6/8/2P5/8/Pq4PP/5RK1 b - - 0 21,g8h8 f7f8 d8f8 f1f8,1226,169,33,26,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/3NDkmOCO/black#42,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']"
2iJS7,1k6/1pp3pp/p7/2b5/3nr3/PP5B/2P3PP/R2K1R2 w - - 3 26,f1e1 e4e1 d1e1 d4c2 e1d2 c2a1,999,79,93,1677,attraction crushing endgame fork long,https://lichess.org/XAa5lMXM#51,,"['attraction', 'crushing', 'endgame', 'fork', 'long']"
57Xgw,1r6/r1p1kppp/p1Q1p3/3pPq2/2p5/P1P1P1P1/1P3PP1/2R2RK1 b - - 0 20,f5e5 c6c5 e5d6 c5a7 d6b6 a7b6,1213,81,93,1002,crushing endgame fork long,https://lichess.org/BhJwYoLa/black#40,,"['crushing', 'endgame', 'fork', 'long']"
1tF0E,rn2k2r/2b2pp1/p2qpn1p/8/8/2NB1b1P/PPP2PP1/R1BQ1RK1 w kq - 0 13,d1f3 d6h2,914,88,82,417,mate mateIn1 oneMove opening,https://lichess.org/95C384FE#25,Scandinavian_Defense Scandinavian_Defense_Blackburne-Kloosterboer_Gambit,"['mate', 'mateIn1', 'oneMove', 'opening']"
4ejRe,3r2k1/5ppp/p3r3/q3p3/1n2p1PP/BP6/PK1PQ3/2R4R w - - 2 28,e2e4 b4d3 e4d3 d8d3,1931,80,90,3326,crushing fork middlegame short,https://lichess.org/crEmafkQ#55,,"['crushing', 'fork', 'middlegame', 'short']"
30o3n,1r2b1k1/1pR3p1/p3pp1p/3rN1q1/1Q1P4/7P/PP3PPK/3R4 w - - 0 27,e5f3 g5f4 h2g1 f4c7,1453,76,92,9523,crushing fork middlegame short,https://lichess.org/RsAznPw9#53,,"['crushing', 'fork', 'middlegame', 'short']"
1wlt3,r4r1k/2p3p1/1pp4p/5R2/1P1R4/P2Bq3/1BQ3PP/6K1 w - - 1 31,g1h1 e3e1 d3f1 e1f1 f5f1 f8f1,980,76,97,1238,backRankMate long mate mateIn3 middlegame xRayAttack,https://lichess.org/gWqXUayi#61,,"['backRankMate', 'long', 'mate', 'mateIn3', 'middlegame', 'xRayAttack']"
29Ziy,8/6K1/5p2/4k1p1/6P1/5P2/8/8 b - - 0 42,f6f5 g7g6 f5g4 f3g4 e5f4 g6h5,1498,78,91,1604,crushing endgame long pawnEndgame zugzwang,https://lichess.org/e0KMjj3H/black#84,,"['crushing', 'endgame', 'long', 'pawnEndgame', 'zugzwang']"
1GcOs,r4r1k/1pp1q1pp/p7/4pb2/1nP5/4PN2/PP1QBPPP/2KR3R w - - 2 17,a2a3 b4a2,821,88,97,164,mate mateIn1 middlegame oneMove,https://lichess.org/a7bnly7s#33,Dutch_Defense Dutch_Defense_Queens_Knight_Variation,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
1GVKU,8/pk6/1p1p4/1P2p3/PKP1P1p1/6P1/8/8 b - - 4 47,a7a6 a4a5 a6b5 c4b5 b6a5 b4a5,2124,78,89,404,crushing endgame long pawnEndgame,https://lichess.org/RXWRGb6p/black#94,,"['crushing', 'endgame', 'long', 'pawnEndgame']"
4anAE,4r2k/1p5p/p2p1N2/5p2/P1P5/1P1R3P/r5PK/8 b - - 2 34,e8e2 d3g3 e2e8 f6e8,1401,75,97,651,crushing endgame quietMove short,https://lichess.org/6OTuVutV/black#68,,"['crushing', 'endgame', 'quietMove', 'short']"
0uCuS,4b3/R4ppp/p2rpk2/4N3/P4P2/4K3/6PP/8 b - - 0 35,e8a4 a7f7,1059,94,92,2656,endgame hookMate mate mateIn1 oneMove,https://lichess.org/N2Vh2mqT/black#70,,"['endgame', 'hookMate', 'mate', 'mateIn1', 'oneMove']"
26TME,r6r/p2Q1pk1/1p2p1q1/3p3p/2p5/2PnRP1P/P2B3K/5R2 b - - 2 31,h5h4 f1g1 g6g3 g1g3,1195,79,92,11648,advantage middlegame pin short,https://lichess.org/nWpbCvTl/black#62,,"['advantage', 'middlegame', 'pin', 'short']"
2RCsq,6r1/kp1P4/1p2q3/7p/8/8/2RQ1RPK/r7 b - - 0 33,e6e5 d2f4 e5f4 f2f4,1921,77,90,1404,advantage defensiveMove endgame short,https://lichess.org/uqf3y8JN/black#66,,"['advantage', 'defensiveMove', 'endgame', 'short']"
15tjG,3R2k1/2p2pp1/p2n3p/1p6/6N1/6QP/PP3PPK/2q1r3 b - - 10 30,g8h7 g4f6 g7f6 g3g8,1726,75,95,4483,clearance endgame mate mateIn2 sacrifice short,https://lichess.org/n7lEznVQ/black#60,,"['clearance', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']"
0AmiB,rn2r1k1/3b3p/p1p1p3/1pP1Rpq1/3P4/P2BR3/1PQ2PPP/6K1 b - - 1 21,g5f6 d3f5 e6f5 e5e8 d7e8 e3e8,1906,75,86,251,crushing kingsideAttack long middlegame,https://lichess.org/bG8vXURe/black#42,,"['crushing', 'kingsideAttack', 'long', 'middlegame']"
21NM6,1r1qr1k1/8/p2p1p2/2p3pP/2P1BnQ1/3P3P/8/1R3RK1 b - - 3 28,d8e7 b1b8 e8b8 f1f4,2109,75,91,5948,crushing middlegame pin short,https://lichess.org/7Y2QGbUy/black#56,,"['crushing', 'middlegame', 'pin', 'short']"
1J7Kb,r4rk1/pp2Qp1p/1n4pq/4P3/3BN3/P1P5/6PP/4RbK1 b - - 0 22,f1c4 e4f6 g8h8 e5e6,1940,76,92,2050,advantage middlegame short,https://lichess.org/LKtTwsXy/black#44,,"['advantage', 'middlegame', 'short']"
004kB,4rr1k/pQpn2pp/3p1q2/8/8/2P5/PP3PPP/RN3RK1 w - - 1 16,b7c7 f6f2 f1f2 e8e1 f2f1 e1f1,1209,76,60,194,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Cl9T6bjt#31,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,"['kingsideAttack', 'long', 'mate', 'mateIn3', 'middlegame', 'sacrifice']"
3MzHV,5Rk1/pp2pp2/6p1/4Pb1p/7P/q1p5/3Q1PP1/3RK3 b - - 0 26,g8f8 d2h6 f8g8 d1d8,1549,77,94,6388,endgame mate mateIn2 short,https://lichess.org/yjc1CgQB/black#52,,"['endgame', 'mate', 'mateIn2', 'short']"
53Q3l,2r2rk1/pp4pp/6q1/2bPQ1p1/P7/6PP/1B3P2/2R2RK1 b - - 0 28,c5f2 f1f2 c8c1 b2c1 f8f2 g1f2,1415,96,76,28,advantage long middlegame,https://lichess.org/YizCSgLR/black#56,,"['advantage', 'long', 'middlegame']"
0C286,2r4r/6kp/p2q1pp1/1p2n3/5Q2/P1P5/B4PPP/3RR1K1 b - - 3 24,d6c5 e1e5 c5e5 d1d7 g7f8 f4h6 f8e8 h6d2,2431,94,66,97,advantage defensiveMove middlegame sacrifice veryLong,https://lichess.org/74Yu32os/black#48,,"['advantage', 'defensiveMove', 'middlegame', 'sacrifice', 'veryLong']"
45gqQ,r1bqk1nr/ppbn1ppp/2p1p3/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R b KQkq - 7 7,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1178,85,93,4184,crushing long opening pin trappedPiece,https://lichess.org/PQBkNIJE/black#14,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,"['crushing', 'long', 'opening', 'pin', 'trappedPiece']"
278mD,4r1k1/p3b2p/3pPpN1/2pP4/3p1PP1/7P/4q1BK/1Q6 b - - 0 33,d4d3 b1b5 e8d8 g6e7,2345,80,84,74,crushing endgame short,https://lichess.org/h1voQ14u/black#66,,"['crushing', 'endgame', 'short']"
1oPRN,r4rk1/p3qpp1/2p4p/b2pnP2/3P4/P1P1Q1P1/R5BP/1N3RK1 w - - 0 22,d4e5 a5b6 e3b6 a7b6,1096,76,96,7387,advantage middlegame pin short,https://lichess.org/v7ub1rIt#43,,"['advantage', 'middlegame', 'pin', 'short']"
2gE9y,1r2r1k1/2q3b1/n3p1QB/4P3/8/Pp5N/2P3P1/2KRR3 w - - 1 26,h3g5 c7c2 g6c2 b3c2,1814,78,65,65,advancedPawn advantage middlegame queensideAttack short,https://lichess.org/AwTv58pF#51,,"['advancedPawn', 'advantage', 'middlegame', 'queensideAttack', 'short']"
4SFKc,6k1/6p1/4Rp1p/2Np4/3P4/7P/1r5r/3R1K2 w - - 2 37,c5d3 h2h1,1186,77,84,429,endgame mate mateIn1 oneMove,https://lichess.org/6MzWGSls#73,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
0NiZs,4Nb2/p7/2k3p1/1p2p2p/1P1nPP1P/P1r2NP1/2r4R/1K1R4 b - - 4 29,d4f3 h2c2 c3c2 b1c2,1495,76,93,1799,advantage middlegame pin short,https://lichess.org/dunUyovL/black#58,,"['advantage', 'middlegame', 'pin', 'short']"
3fZ0F,4r3/4qpk1/1p1p4/2nPpPPp/r2p1P1P/8/pBP1Q1K1/R7 b - - 0 36,e5f4 f5f6 g7f8 f6e7,1273,75,95,18669,advancedPawn crushing fork middlegame short,https://lichess.org/yyCgUmxY/black#72,,"['advancedPawn', 'crushing', 'fork', 'middlegame', 'short']"
4mZGQ,1k2n1r1/pppq1p2/2Np4/1Pb3rp/Q1P5/5B2/P4PP1/1R1R2K1 b - - 3 23,b8a8 b5b6 g5g2 f3g2 g8g2 g1g2 d7c6 a4c6,1924,78,92,2464,advantage middlegame veryLong,https://lichess.org/3YskpaQx/black#46,,"['advantage', 'middlegame', 'veryLong']"
3ZlmP,r5k1/p1p2pbp/1rp1b1p1/2Nn2B1/1q1P4/1P3N2/P4PPP/R1Q1R1K1 b - - 2 16,e6g4 g5d2 g4f3 d2b4,1968,76,87,521,crushing middlegame short,https://lichess.org/jUqIBL7P/black#32,Ruy_Lopez Ruy_Lopez_Cozio_Defense,"['crushing', 'middlegame', 'short']"
3eFhC,8/6k1/p4r2/1p3pR1/2p1p2P/2P1P3/PP2K3/8 b - - 2 38,f6g6 g5g6 g7g6 e2f2 g6h5 f2g3,2158,75,95,421,crushing defensiveMove endgame long rookEndgame,https://lichess.org/SljED5bp/black#76,,"['crushing', 'defensiveMove', 'endgame', 'long', 'rookEndgame']"
1tPSk,r4rk1/pp1n1p1p/3p2pB/3q4/8/5N2/PQ3PPP/5RK1 b - - 1 18,f8e8 b2g7,668,112,90,217,mate mateIn1 middlegame oneMove,https://lichess.org/V0ZlT7Fi/black#36,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
2s1Jc,r2q1rk1/5p1p/6p1/2p1PN2/6QP/2b5/P2n1PP1/3R1RK1 b - - 0 22,d8c8 f5e7 g8g7 e7c8,1302,77,68,138,advantage fork middlegame short,https://lichess.org/evKHsm1r/black#44,,"['advantage', 'fork', 'middlegame', 'short']"
4pXsF,6R1/8/1P2pk2/5r2/8/8/4K1p1/8 b - - 1 50,f5g5 g8g5 f6g5 e2f2 g2g1q f2g1,1610,75,95,1232,crushing endgame long rookEndgame,https://lichess.org/oFlm0v5m/black#100,,"['crushing', 'endgame', 'long', 'rookEndgame']"
5COJ7,8/5p1k/p3p3/1p3PRP/4R2P/1B6/Pr1r4/6K1 w - - 1 43,f5e6 b2b1 b3d1 b1d1 e4e1 d1e1,1233,88,90,47,endgame exposedKing long mate mateIn3,https://lichess.org/jUTZk4KP#85,,"['endgame', 'exposedKing', 'long', 'mate', 'mateIn3']"
45Y7d,4r1k1/4rpbp/1q1p2p1/1p1P4/2n2P2/PB1QP1P1/1P5P/1RB1R1K1 w - - 5 27,g1f2 c4e3 c1e3 e7e3 e1e3 e8e3 d3e3 g7d4,2127,81,91,1450,advantage middlegame pin sacrifice veryLong,https://lichess.org/29Mloc52#53,,"['advantage', 'middlegame', 'pin', 'sacrifice', 'veryLong']"
0fFDs,r4rk1/pbp3p1/1p1ppn1p/5p2/2PP2qN/P1Q1P1P1/1P2BP1P/R3R1K1 b - - 2 18,g4h3 f2f3 f6g4 f3g4 g7g5 e2f1,2423,84,89,679,advantage long middlegame quietMove,https://lichess.org/VWSrtVC4/black#36,Dutch_Defense Dutch_Defense_Rubinstein_Variation,"['advantage', 'long', 'middlegame', 'quietMove']"
4ZFfN,8/r3Kp2/5p1p/2k2P2/6PP/4b3/5pB1/5R2 w - - 2 53,e7f6 e3d4,1290,77,97,9508,endgame master mate mateIn1 oneMove,https://lichess.org/hHJ2bUCl#105,,"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']"
0SsJw,r4r2/2b2p1k/2p1p1pP/pq4BP/3P4/4P3/P5Q1/K2R1R2 w - - 3 31,f1f7 f8f7 h5g6 h7g6,861,121,83,25,advantage hangingPiece middlegame short,https://lichess.org/qrExOz5Y#61,,"['advantage', 'hangingPiece', 'middlegame', 'short']"
4WGaU,q4rk1/2r1bppp/4p3/p2n4/2NP4/PP1Q1NP1/2R2PKP/2R5 w - - 11 26,c4b6 c7c2 b6a8 c2c1,1833,75,74,258,advantage middlegame short,https://lichess.org/v3f2JedE#51,,"['advantage', 'middlegame', 'short']"
3WMJs,r1b2rk1/pp3pp1/3p1n1N/4p3/3pP3/1B1P1Q2/PqP1KPPP/R6R b - - 0 15,g7h6 f3f6 c8g4 f2f3,1465,76,90,735,advantage hangingPiece middlegame short,https://lichess.org/4nHojnEy/black#30,Vienna_Game Vienna_Game_Max_Lange_Defense,"['advantage', 'hangingPiece', 'middlegame', 'short']"
4braJ,8/5pk1/4qnp1/7p/p2pr2P/P3NQP1/1P1R1P2/6K1 w - - 0 41,e3g2 e4e1 g2e1 e6e1 g1g2 e1d2,843,114,85,20,crushing endgame fork long master sacrifice,https://lichess.org/ELdewMBk#81,,"['crushing', 'endgame', 'fork', 'long', 'master', 'sacrifice']"
0Rv7W,1k4r1/pp3p2/2p3r1/4Q2p/1Pq5/7P/P4PP1/3RR2K b - - 0 28,b8a8 e5e8 g8e8 e1e8,832,78,100,344,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/2zHEz1Zd/black#56,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']"
0bnZU,5krr/ppp2p2/8/2pPp1Pn/4PqR1/5P2/PPP1QK2/7R w - - 2 25,h1h5 h8h5 g4f4 h5h2 f2g3 h2e2,1376,76,93,264,crushing endgame long sacrifice skewer,https://lichess.org/ljg6j6TM#49,,"['crushing', 'endgame', 'long', 'sacrifice', 'skewer']"
3yEeK,6r1/pkp5/1pnb3p/1Q2p3/6q1/2P2N1p/PP3R2/5RBK w - - 8 34,f3h2 g4g2 f2g2 h3g2,1823,73,95,18711,advancedPawn kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/xL1bL3CM#67,,"['advancedPawn', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'sacrifice', 'short']"
57zAO,R7/8/5pp1/8/1k4P1/R1q2P1K/8/8 b - - 0 50,c3a3 a8a3 b4a3 g4g5 f6g5 h3g4 a3a2 g4g5,2426,82,91,818,crushing endgame veryLong,https://lichess.org/E9e31xGP/black#100,,"['crushing', 'endgame', 'veryLong']"
2a5AV,r4rk1/1p1n1p2/p3pn1p/3p2p1/1PpP2b1/2P1PNqP/P2NB1P1/R2Q1K1R w - - 0 18,h3g4 f6g4 d1e1 g4e3 f1g1 g3g2,1421,75,95,2280,long mate mateIn3 middlegame,https://lichess.org/5yhqRDjH#35,Queens_Pawn_Game Queens_Pawn_Game_London_System,"['long', 'mate', 'mateIn3', 'middlegame']"
5Bpyl,1r6/5p2/4bk2/3p1p1p/p1pP1P1P/P3R1P1/1PKR4/8 w - - 7 41,c2c3 b8b3 c3c2 b3e3,896,96,88,82,crushing endgame short skewer,https://lichess.org/d41oeU2p#81,,"['crushing', 'endgame', 'short', 'skewer']"
3l1Ve,2b2b1r/3r1k1p/p4p2/1Np5/2p1R3/2P5/PP3PPP/RN4K1 w - - 1 20,b5a3 d7d1 e4e1 d1e1,589,101,81,269,backRankMate mate mateIn2 middlegame short,https://lichess.org/BR6YwFHU#39,,"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']"
2gLri,r1b1kb1r/1p3ppp/2n1pn2/1q1p4/p1pP1B2/P1P1PN1P/1PBN1PP1/1R1QK2R b Kkq - 2 11,c6a5 c2a4 b5a4 d1a4,1025,82,93,2976,crushing master middlegame pin short,https://lichess.org/fF4fFARl/black#22,Indian_Defense Indian_Defense_Other_variations,"['crushing', 'master', 'middlegame', 'pin', 'short']"
2m90y,5r1k/1p4p1/p1np2rp/1P1Q4/P3N3/7q/5PP1/2R1R1K1 w - - 2 31,e4d6 c6d4 d6f7 f8f7 e1e8 h8h7,1948,222,0,7,advantage long middlegame pin,https://lichess.org/6udkxBLj#61,,"['advantage', 'long', 'middlegame', 'pin']"
4n2gf,8/3b1pk1/3P1qpp/Q7/1p1R1P2/2r3PP/P1rR1KB1/8 w - - 1 40,a5b4 f6e6 d4e4 c2d2,2302,85,89,748,advantage middlegame short,https://lichess.org/9zQAAiFt#79,,"['advantage', 'middlegame', 'short']"
1LZ4h,6k1/R5b1/pB6/P7/6K1/7p/8/7r w - - 0 45,a7a6 h3h2 a6a8 g8h7,1623,77,94,736,advancedPawn crushing defensiveMove endgame short,https://lichess.org/95BC6wCg#89,,"['advancedPawn', 'crushing', 'defensiveMove', 'endgame', 'short']"
4kjX2,r5k1/p1p1q1pp/2p1b3/2bn2p1/4N3/3Q4/PPP2PPP/R4RK1 b - - 1 17,a8d8 e4c5 e7c5 c2c4 c5d6 c4d5,1710,76,85,316,advantage long middlegame,https://lichess.org/BZv04n8x/black#34,Scotch_Game Scotch_Game_Mieses_Variation,"['advantage', 'long', 'middlegame']"
5GSum,4kb1r/1b1q1ppp/p7/4p3/n2NP3/PQn1B3/2P1B1PP/2KR3R w k - 0 22,e2g4 d7g4 d4c6 f8a3,2490,76,91,1260,advantage hangingPiece middlegame short,https://lichess.org/TcBvDXS7#43,,"['advantage', 'hangingPiece', 'middlegame', 'short']"
3sUhB,6k1/5pp1/7p/p7/PrbN4/1P1R2P1/6PP/7K w - - 6 36,b3c4 b4b1 d3d1 b1d1,806,87,81,131,backRankMate endgame mate mateIn2 short,https://lichess.org/hpCA5ZUJ#71,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']"
3heoW,rb3rk1/1pq2pp1/p6p/3n1b2/3BpP2/2P3QP/PPB3P1/R4RK1 b - - 2 20,b8a7 g3g7,1102,118,43,21,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/wlotQRCe/black#40,,"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
0DDeN,6k1/p5r1/1p6/2pN3p/3b4/3P4/PPP2p1P/5R1K w - - 0 35,d5f4 g7g1 f1g1 f2g1q,802,107,94,1903,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/E3L1ApRU#69,,"['advancedPawn', 'endgame', 'mate', 'mateIn2', 'promotion', 'short']"
2ZQzG,1r4k1/5ppp/3p4/p1p1N3/q7/r1P5/1P1RQPPP/1KR5 w - - 0 27,e2c4 a3a1,889,77,100,172,mate mateIn1 middlegame oneMove,https://lichess.org/aQC5TezV#53,,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
2EONE,5r2/7k/1P1pB1p1/2qPb2p/4R2P/6P1/4QP1K/8 w - - 1 38,b6b7 f8f2 h2h3 f2e2 e4e5 e2b2,2241,85,89,42,crushing endgame fork long,https://lichess.org/4hhhSnQf#75,,"['crushing', 'endgame', 'fork', 'long']"
2QVXQ,2r5/1p4p1/p4pk1/4b1p1/3R4/1B1b3P/PQ3PP1/1K6 w - - 1 29,b1a1 c8c1 b2c1 e5d4,1627,77,96,14191,advantage endgame master short,https://lichess.org/JEQoin8Y#57,,"['advantage', 'endgame', 'master', 'short']"
0erxv,5rk1/5p1p/4pqp1/1Q6/8/8/rP3PPP/2RR2K1 w - - 0 23,b2b4 f6f2 g1h1 f2g2,988,83,92,426,endgame mate mateIn2 short,https://lichess.org/RhjaU9GQ#45,,"['endgame', 'mate', 'mateIn2', 'short']"
4VXcv,6k1/1q1n1p2/2NbN1rQ/3p4/8/4P3/5PPP/2R3K1 w - - 1 30,e6d8 b7b2 h6g6 f7g6,1978,76,91,2219,advantage middlegame short,https://lichess.org/SZCRJuLo#59,,"['advantage', 'middlegame', 'short']"
